gene	orthogroup	orthogroup_support	reference_ortholog	reference_support
Hsap_NP.002006.2	OG3:fox-O	100.0	fox-O	100.0
Mner_g187283.t1	OG3:fox-O	100.0	fox-O	100.0
Osin_XP.029657040.1	OG3:fox-O	100.0	fox-O	100.0
Pmax_XP.033740844.1	OG3:fox-O	100.0	fox-O	100.0
Poku_DN10962.c1.g2.i2.p1	OG3:fox-O	100.0	fox-O	100.0
Hbia_M00000024236	OG3:fox-O	100.0	fox-O	100.0
Sglo_Sgl018351	OG3:fox-O	100.0	fox-O	100.0
Pgen_DN24871.c0.g1.i3.p1	OG3:fox-O	100.0	fox-O	100.0
Cpli_DN72415.c5.g1.i1.p1	OG3:fox-O	100.0	fox-O	100.0
Lorb_DN142512.c0.g1.i1.p1	OG3:fox-O	100.0	fox-O	100.0
Pgen_DN24871.c0.g1.i3.p2	OG3:fox-O	100.0	fox-O	100.0
Pstr_KAK3576955.1	OG3:fox-O	100.0	fox-O	100.0
Pvir_s00079g102	OG3:fox-O	100.0	fox-O	100.0
Cang_XP.052708272.1	OG3:fox-O	100.0	fox-O	100.0
Ppur_DN72510.c0.g1.i1.p1	OG3:fox-O	100.0	fox-O	100.0
Acal_XP.005112460.1	OG3:fox-O	100.0	fox-O	100.0
Cvir_XP.022287692.1	OG3:fox-O	100.0	fox-O	100.0
Pyes_XP.021377366.1	OG3:fox-O	100.0	fox-O	100.0
Cvir_XP.022287423.1	OG3:fox-O	100.0	fox-O	100.0
Hsap_NP.001278210.2	OG3:fox-O	100.0	fox-O	100.0
Amar_Ama07814	OG3:fox-O	100.0	fox-O	100.0
Rphi_XP.060589384.1	OG3:fox-O	100.0	fox-O	100.0
Obim_XP.052832486.1	OG3:fox-O	100.0	fox-O	100.0
Pcor_DN89866.c4.g1.i1.p1	OG4:NA	1.0	fkh-8	44.0
Cele_NP.001254107.1	OG5:fkh-8	1.0	fkh-8	100.0
Hsap_NP.001231739.1	OG6:fox-P	100.0	fox-P	100.0
Dmel_NP.001247011.1	OG6:fox-P	100.0	fox-P	100.0
Osin_XP.036357858.1	OG6:fox-P	100.0	fox-P	100.0
Obim_XP.052822821.1	OG6:fox-P	100.0	fox-P	100.0
Osin_XP.029651657.1	OG7:fox-J2-3	98.0	fox-J2/fox-J3	98.0/98.0
Dpol_XP.052285372.1	OG7:fox-J2-3	98.0	fox-J2	87.0
Obim_XP.052832979.1	OG7:fox-J2-3	98.0	fox-J2/fox-J3	98.0/98.0
Cvir_XP.022341777.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Mmod_DN38610.c0.g1.i1.p1	OG7:fox-J2-3	98.0	fox-J2	84.0
Tgra_KAJ8320220.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Pcor_DN2942.c0.g1.i5.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Cari_EVM0008910.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Oedu_XP.048739234.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Medu_CAG2221519.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Airc_Contig53.201	OG7:fox-J2-3	98.0	fox-J2	84.0
Cgig_XP.011422959.2	OG7:fox-J2-3	98.0	fox-J2	84.0
Hsap_XP.005270689.1	OG7:fox-J2-3	98.0	fox-J3	100.0
Hbia_M00000010754	OG7:fox-J2-3	98.0	fox-J2	84.0
Mcal_XP.052082445.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Sglo_Sgl003279	OG7:fox-J2-3	98.0	fox-J2	84.0
Rphi_XP.060577634.1	OG7:fox-J2-3	98.0	fox-J2	87.0
Pcor_DN2942.c0.g4.i3.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Acal_XP.005111247.3	OG7:fox-J2-3	98.0	fox-J2	65.0
Mmer_XP.053378821.1	OG7:fox-J2-3	98.0	NA	NA
Cang_XP.052716138.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Pmax_XP.033763328.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Cpli_DN78731.c5.g1.i2.p1	OG7:fox-J2-3	98.0	fox-J2	84.0
Mphi_scaf.40576.0.4	OG7:fox-J2-3	98.0	NA	NA
Cflu_DN58808.c0.g1.i1.p1	OG7:fox-J2-3	98.0	NA	NA
Poku_DN14771.c0.g2.i3.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Mare_XP.052759824.1	OG7:fox-J2-3	98.0	fox-J2	87.0
Mmer_XP.053379966.1	OG7:fox-J2-3	98.0	NA	NA
Pyes_XP.021374633.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Pcor_DN2942.c0.g4.i3.p2	OG7:fox-J2-3	98.0	NA	NA
Pstr_KAK3583417.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Mgal_VDI57447.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Ppur_DN2181.c0.g1.i5.p1	OG7:fox-J2-3	98.0	fox-J2	84.0
Apur_scaffold.11801.24	OG7:fox-J2-3	98.0	fox-J2	84.0
Tsqu_DN10376.c0.g1.i2.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Mmar_MMAM00000017129	OG7:fox-J2-3	98.0	fox-J2	84.0
Amar_Ama34942	OG7:fox-J2-3	98.0	NA	NA
Hsap_XP.011519063.1	OG7:fox-J2-3	98.0	fox-J2	100.0
Bgla_XP.013070049.1	OG7:fox-J2-3	98.0	fox-J2	65.0
Mare_XP.052759802.1	OG7:fox-J2-3	98.0	fox-J2	87.0
Pvir_s00019g6	OG7:fox-J2-3	98.0	fox-J2	84.0
Mchi_DN34970.c0.g1.i2.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Sgra_DN1042.c0.g1.i2.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Sbro_EVM0013081.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Hruf_XP.048247606.1	OG7:fox-J2-3	98.0	fox-J2	61.0
Scon_Chr12.800	OG7:fox-J2-3	98.0	fox-J2	87.0
Pcan_XP.025081218.1	OG7:fox-J2-3	98.0	fox-J2	66.0
Mcor_CAC5378041.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Mgal_VDI57448.1	OG7:fox-J2-3	98.0	fox-J2	84.0
Pmar_DN41364.c0.g1.i3.p1	OG7:fox-J2-3	98.0	fox-J2	84.0
Csin_Hic.asm.4.381	OG7:fox-J2-3	98.0	fox-J2	87.0
Gaeg_XP.041378546.1	OG7:fox-J2-3	98.0	fox-J2	61.0
Pgen_DN5381.c0.g1.i7.p1	OG7:fox-J2-3	98.0	fox-J2	87.0
Osin_XP.029655092.1	OG8:pes-1	44.0	pes-1	44.0
Cele_NP.001023406.1	OG8:pes-1	44.0	pes-1	100.0
Osin_XP.029655092.1	OG9:NA	44.0	pes-1	44.0
Pcor_DN55206.c2.g1.i1.p2	OG9:NA	44.0	pes-1	85.0
Hsap_NP.683696.2	OG10:fox-P	4.0	fox-P	4.0
Pmar_DN41268.c0.g1.i1.p1	OG10:fox-P	4.0	fox-P	5.0
Pvir_s01329g124	OG10:fox-P	4.0	fox-P	5.0
Mchi_DN46200.c0.g1.i1.p1	OG10:fox-P	4.0	fox-P	5.0
Apur_scaffold.507.3	OG10:fox-P	4.0	fox-P	5.0
Pstr_KAK3589495.1	OG10:fox-P	4.0	fox-P	5.0
Cvir_XP.022295865.1	OG10:fox-P	4.0	fox-P	5.0
Oedu_XP.055998748.1	OG10:fox-P	4.0	fox-P	5.0
Poku_DN88526.c2.g1.i1.p1	OG10:fox-P	4.0	fox-P	5.0
Sgra_DN17101.c0.g1.i13.p1	OG10:fox-P	4.0	fox-P	5.0
Mcal_XP.052101037.1	OG10:fox-P	4.0	fox-P	5.0
Mcal_XP.052083749.1	OG10:fox-P	4.0	fox-P	5.0
Cele_NP.001293813.1	OG10:fox-P	4.0	fox-P	4.0
Mgal_VDI14555.1	OG10:fox-P	4.0	fox-P	5.0
Mare_XP.052780914.1	OG10:fox-P	4.0	fox-P	5.0
Mcal_XP.052100969.1	OG10:fox-P	4.0	fox-P	5.0
Tgra_KAJ8302344.1	OG10:fox-P	4.0	fox-P	5.0
Sbro_EVM0004295.1	OG10:fox-P	4.0	fox-P	5.0
Mcal_XP.052061774.1	OG10:fox-P	4.0	fox-P	5.0
Gaeg_XP.041347582.1	OG10:fox-P	4.0	fox-P	5.0
Cgig_XP.011419330.2	OG10:fox-P	4.0	fox-P	5.0
Medu_CAG2199156.1	OG10:fox-P	4.0	fox-P	5.0
Rdec_DN8028.c0.g1.i1.p1	OG10:fox-P	4.0	fox-P	5.0
Lorb_DN59652.c1.g1.i4.p1	OG10:fox-P	4.0	fox-P	5.0
Mcor_CAC5419517.1	OG10:fox-P	4.0	fox-P	5.0
Cari_EVM0015348.1	OG10:fox-P	4.0	fox-P	5.0
Cang_XP.052680529.1	OG10:fox-P	4.0	fox-P	5.0
Csin_Hic.asm.12.158	OG10:fox-P	4.0	fox-P	5.0
Mphi_scaf.39347.0.7	OG10:fox-P	4.0	fox-P	5.0
Sglo_Sgl011345	OG10:fox-P	4.0	fox-P	5.0
Ppur_DN59408.c0.g1.i2.p1	OG10:fox-P	4.0	fox-P	5.0
Cpli_DN80534.c6.g1.i4.p1	OG10:fox-P	4.0	fox-P	5.0
Rphi_XP.060586741.1	OG10:fox-P	4.0	fox-P	5.0
Pmax_XP.033745371.1	OG10:fox-P	4.0	fox-P	5.0
Mgal_VDI50808.1	OG10:fox-P	4.0	fox-P	5.0
Mner_g93547.t1	OG10:fox-P	4.0	fox-P	5.0
Mmer_XP.053376718.1	OG10:fox-P	4.0	fox-P	5.0
Cflu_DN101403.c0.g2.i3.p1	OG10:fox-P	4.0	fox-P	5.0
Pcan_XP.025106713.1	OG10:fox-P	4.0	fox-P	5.0
Scon_Chr7.2129	OG10:fox-P	4.0	fox-P	5.0
Mgal_VDI50806.1	OG10:fox-P	4.0	fox-P	5.0
Mmod_DN2151.c0.g1.i2.p1	OG10:fox-P	4.0	fox-P	5.0
Bgla_XP.055882746.1	OG10:fox-P	4.0	fox-P	5.0
Dpol_XP.052252868.1	OG10:fox-P	4.0	fox-P	5.0
Mmar_MMAM00000012411	OG10:fox-P	4.0	fox-P	5.0
Pgen_DN35611.c0.g1.i6.p1	OG10:fox-P	4.0	fox-P	5.0
Hruf_XP.048239143.1	OG10:fox-P	4.0	fox-P	5.0
Scon_Chr7.2133	OG10:fox-P	4.0	fox-P	5.0
Airc_Contig120.132	OG10:fox-P	4.0	fox-P	5.0
Mgal_VDI50807.1	OG10:fox-P	4.0	fox-P	5.0
Pcor_DN1820.c0.g1.i26.p1	OG10:fox-P	4.0	fox-P	5.0
Pyes_XP.021363304.1	OG10:fox-P	4.0	fox-P	5.0
Mphi_scaf.14580.0.11	OG11:fox-K	100.0	fox-K	100.0
Hbia_M00000008333	OG11:fox-K	100.0	fox-K	72.0
Cari_EVM0009067.1	OG11:fox-K	100.0	fox-K	72.0
Gaeg_XP.041362451.1	OG11:fox-K	100.0	fox-K	72.0
Cpli_DN64350.c0.g1.i1.p1	OG11:fox-K	100.0	fox-K	72.0
Mmar_MMAM00000012630	OG11:fox-K	100.0	fox-K	72.0
Hruf_XP.048248693.1	OG11:fox-K	100.0	fox-K	72.0
Dmel_NP.001261701.1	OG11:fox-K	100.0	fox-K	100.0
Cvir_XP.022316096.1	OG11:fox-K	100.0	fox-K	72.0
Rdec_DN21696.c3.g1.i1.p1	OG11:fox-K	100.0	fox-K	72.0
Hsap_NP.004505.2	OG11:fox-K	100.0	fox-K	100.0
Osin_XP.029646877.1	OG11:fox-K	100.0	fox-K	72.0
Obim_XP.014772374.1	OG11:fox-K	100.0	fox-K	72.0
Cgig_XP.011416099.1	OG11:fox-K	100.0	fox-K	72.0
Cang_XP.052688140.1	OG11:fox-K	100.0	fox-K	72.0
Oedu_XP.048761057.2	OG11:fox-K	100.0	fox-K	72.0
Hsap_NP.001032242.1	OG11:fox-K	100.0	fox-K	100.0
Sglo_Sgl000589	OG11:fox-K	100.0	fox-K	72.0
Bgla_XP.013090285.1	OG11:fox-K	100.0	fox-K	72.0
Apur_scaffold.855.43	OG11:fox-K	100.0	fox-K	72.0
Acal_XP.005092494.1	OG11:fox-K	100.0	fox-K	72.0
Hsap_NP.001445.2	OG12:fox-J1	100.0	fox-J1	100.0
Rdec_DN22834.c9.g7.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mgal_VDI12691.1	OG12:fox-J1	100.0	fox-J1	100.0
Lorb_DN146717.c0.g1.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mmar_MMAM00000019873	OG12:fox-J1	100.0	fox-J1	100.0
Oedu_XP.048763213.1	OG12:fox-J1	100.0	fox-J1	100.0
Mare_XP.052764656.1	OG12:fox-J1	100.0	fox-J1	100.0
Mner_g198765.t1	OG12:fox-J1	100.0	fox-J1	100.0
Mare_XP.052816854.1	OG12:fox-J1	100.0	fox-J1	100.0
Apec_DN20109.c0.g1.i6.p1	OG12:fox-J1	100.0	fox-J1	100.0
Sgra_DN10939.c0.g1.i11.p1	OG12:fox-J1	100.0	fox-J1	100.0
Pcor_DN84891.c0.g1.i2.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mare_XP.052764667.1	OG12:fox-J1	100.0	fox-J1	100.0
Gaeg_XP.041362703.1	OG12:fox-J1	100.0	fox-J1	100.0
Pyes_XP.021351058.1	OG12:fox-J1	100.0	fox-J1	100.0
Csin_Hic.asm.0.1540	OG12:fox-J1	100.0	fox-J1	100.0
Osin_XP.029638410.1	OG12:fox-J1	100.0	fox-J1	100.0
Pcor_DN480.c0.g2.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Pvir_s01693g10	OG12:fox-J1	100.0	fox-J1	100.0
Scon_Chr1.3201	OG12:fox-J1	100.0	fox-J1	100.0
Mmer_XP.045212565.1	OG12:fox-J1	100.0	fox-J1	100.0
Pmar_DN32837.c1.g1.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Scon_Chr1.3198	OG12:fox-J1	100.0	fox-J1	100.0
Sglo_Sgl000050	OG12:fox-J1	100.0	fox-J1	100.0
Cang_XP.052689275.1	OG12:fox-J1	100.0	fox-J1	100.0
Obim_XP.052824622.1	OG12:fox-J1	100.0	fox-J1	100.0
Mphi_scaf.33310.2.9	OG12:fox-J1	100.0	fox-J1	100.0
Cgig_XP.011445234.1	OG12:fox-J1	100.0	fox-J1	100.0
Pstr_KAK3579229.1	OG12:fox-J1	100.0	fox-J1	100.0
Mare_XP.052775202.1	OG12:fox-J1	100.0	fox-J1	100.0
Mmod_DN23659.c0.g1.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mcal_XP.052068038.1	OG12:fox-J1	100.0	fox-J1	100.0
Airc_Contig775.5	OG12:fox-J1	100.0	fox-J1	100.0
Bgla_XP.013064514.2	OG12:fox-J1	100.0	fox-J1	100.0
Apur_scaffold.797.10	OG12:fox-J1	100.0	fox-J1	100.0
Cpli_DN65792.c0.g1.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mare_XP.052775217.1	OG12:fox-J1	100.0	fox-J1	100.0
Hbia_M00000003225	OG12:fox-J1	100.0	fox-J1	100.0
Medu_CAG2242807.1	OG12:fox-J1	100.0	fox-J1	100.0
Rphi_XP.060587750.1	OG12:fox-J1	100.0	fox-J1	100.0
Cvir_XP.022319181.1	OG12:fox-J1	100.0	fox-J1	100.0
Dpol_XP.052265485.1	OG12:fox-J1	100.0	fox-J1	100.0
Sbro_EVM0018668.1	OG12:fox-J1	100.0	fox-J1	100.0
Acal_XP.005108651.1	OG12:fox-J1	100.0	fox-J1	100.0
Poku_DN19777.c2.g1.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mchi_DN41583.c0.g1.i5.p1	OG12:fox-J1	100.0	fox-J1	100.0
Mare_XP.052775230.1	OG12:fox-J1	100.0	fox-J1	100.0
Mcor_CAC5405074.1	OG12:fox-J1	100.0	fox-J1	100.0
Pmax_XP.033752519.1	OG12:fox-J1	100.0	fox-J1	100.0
Tsqu_DN6625.c2.g1.i2.p1	OG12:fox-J1	100.0	fox-J1	100.0
Cvir_XP.022319268.1	OG12:fox-J1	100.0	fox-J1	100.0
Cari_EVM0003558.1	OG12:fox-J1	100.0	fox-J1	100.0
Amar_Ama02822	OG12:fox-J1	100.0	fox-J1	100.0
Hruf_XP.046330175.1	OG12:fox-J1	100.0	fox-J1	100.0
Pcor_DN84891.c0.g2.i2.p1	OG12:fox-J1	100.0	fox-J1	100.0
Cflu_DN127407.c0.g2.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Ppur_DN2521.c0.g1.i4.p1	OG12:fox-J1	100.0	fox-J1	100.0
Pcan_XP.025095423.1	OG12:fox-J1	100.0	fox-J1	100.0
Tgra_KAJ8318321.1	OG12:fox-J1	100.0	fox-J1	100.0
Pgen_DN2399.c8.g1.i1.p1	OG12:fox-J1	100.0	fox-J1	100.0
Pmar_DN32892.c0.g1.i1.p1	OG13:NA	100.0	NA	NA
Mmer_XP.045182963.2	OG13:NA	100.0	NA	NA
Tsqu_DN207442.c0.g1.i1.p1	OG13:NA	100.0	NA	NA
Medu_CAG2250347.1	OG13:NA	100.0	NA	NA
Rdec_DN23702.c2.g1.i2.p1	OG13:NA	100.0	NA	NA
Hruf_XP.048236781.1	OG13:NA	100.0	NA	NA
Pstr_KAK3609024.1	OG13:NA	100.0	NA	NA
Gaeg_XP.041362068.1	OG13:NA	100.0	NA	NA
Scon_Chr1.409	OG13:NA	100.0	NA	NA
Mphi_scaf.66119.0.21	OG13:NA	100.0	NA	NA
Cari_EVM0015778.1	OG13:NA	100.0	NA	NA
Rphi_XP.060566633.1	OG13:NA	100.0	NA	NA
Sbro_EVM0009544.1	OG13:NA	100.0	NA	NA
Airc_Contig3461.1	OG13:NA	100.0	NA	NA
Tgra_KAJ8322379.1	OG13:NA	100.0	NA	NA
Pyes_XP.021354438.1	OG13:NA	100.0	NA	NA
Mmod_DN9753.c0.g1.i1.p1	OG13:NA	100.0	NA	NA
Cang_XP.052673828.1	OG13:NA	100.0	NA	NA
Mmar_MMAM00000027087	OG13:NA	100.0	NA	NA
Oedu_XP.048731527.2	OG13:NA	100.0	NA	NA
Hruf_XP.046328651.1	OG13:NA	100.0	NA	NA
Airc_Contig330.72	OG13:NA	100.0	NA	NA
Pvir_s01298g51	OG13:NA	100.0	NA	NA
Cgig_XP.011412452.2	OG13:NA	100.0	NA	NA
Pmax_XP.033727511.1	OG13:NA	100.0	NA	NA
Dpol_XP.052234997.1	OG13:NA	100.0	NA	NA
Sglo_Sgl004484	OG13:NA	100.0	NA	NA
Mcal_XP.052089402.1	OG13:NA	100.0	NA	NA
Cvir_XP.022300144.1	OG13:NA	100.0	NA	NA
Hbia_M00000010651	OG13:NA	100.0	NA	NA
Mcor_CAC5388114.1	OG13:NA	100.0	NA	NA
Mgal_VDI05563.1	OG13:NA	100.0	NA	NA
Mgal_VDI05564.1	OG13:NA	100.0	NA	NA
Apur_scaffold.576.108	OG13:NA	100.0	NA	NA
Dpol_XP.052237166.1	OG13:NA	100.0	NA	NA
Dmel_NP.511071.3	OG14:fox-N3	96.0	fox-N2-3	96.0
Apec_DN11918.c0.g1.i10.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Rdec_DN22296.c2.g1.i1.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Rphi_XP.060552999.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Cari_EVM0016469.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Bgla_XP.013084252.2	OG14:fox-N3	96.0	fox-N2-3	96.0
Pcor_DN195240.c0.g1.i1.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mcor_CAC5378437.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mchi_DN39446.c1.g1.i1.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Hsap_XP.047300063.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Amar_Ama09979	OG14:fox-N3	96.0	fox-N2-3	96.0
Csin_Hic.asm.10.136	OG14:fox-N3	96.0	fox-N2-3	96.0
Gaeg_XP.041353111.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Pstr_KAK3595953.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Hbia_M00000030949	OG14:fox-N3	96.0	fox-N2-3	96.0
Mare_XP.052767715.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Oedu_XP.048735022.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mmer_XP.053376884.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Sglo_Sgl013452	OG14:fox-N3	96.0	fox-N2-3	96.0
Poku_DN17429.c4.g1.i2.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Pmax_XP.033734749.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mgal_VDI80286.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Tgra_KAJ8308641.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Tsqu_DN75347.c0.g1.i2.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Cvir_XP.022331167.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Osin_XP.029633348.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Ppur_DN5075.c0.g1.i1.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mgal_VDI80289.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Pcor_DN5191.c0.g2.i7.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Pmar_DN42157.c1.g1.i3.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mmod_DN2418.c0.g1.i31.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mcal_XP.052107190.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Cang_XP.052698143.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Sgra_DN13133.c0.g2.i8.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Cgig_XP.034324255.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Dpol_XP.052270965.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Cflu_DN125734.c1.g1.i8.p1	OG14:fox-N3	96.0	fox-N2-3	96.0
Mgal_VDI80287.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Tgra_KAJ8316727.1	OG14:fox-N3	96.0	fox-N2-3	96.0
Apur_scaffold.489.22	OG14:fox-N3	96.0	fox-N2-3	96.0
